category	author	title	type	collection	year	course
Optional	"[{:family=>""Hayles"", :given=>""N.Katherine""}]"	How We Became Posthuman: Virtual Bodies in Cybernetics			1999	1624
Optional		National Archive for the History of Computing	book			1624
Optional	"[{:family=>""Plant"", :given=>""Sadie""}]"	The Future Looms: Weaving Women and Cybernetics	article-journal	Body and Society	1995	1624
Optional	"[{:family=>""Rosenbluth"", :given=>""Arturo""}, {:family=>""Wiener"", :given=>""Norbert""}, {:family=>""Bigelow"", :given=>""Julian""}]"	Behavior	article-journal	Philosophy of Science	1943	1624
Optional	"[{:family=>""Tomas"", :given=>""David""}]"	Feedback and Cybernetics: Reimaging the Body in the Age of the Cyborg	article-journal	Body and Society	1995	1624
Optional	"[{:family=>""Wiener"", :given=>""Norbert""}]"	Cybernetics: or Control and Communication in the Animal and the Machine			1965	1624
Required	"[{:family=>""Eglash"", :given=>""Ron""}, {:family=>""Bleeker"", :given=>""Julian""}]"	The Race for Cyberspace: Information Technology in the Black Diaspora	article-journal	Science as Culture	2001	1624
Required	"[{:family=>""Philip"", :given=>""Kavita""}]"	What is a Technological Author? The Pirate Function and Intellectual Property	article-journal	Postcolonial Studies	2005	1624
Optional	"[{:family=>""Adams"", :given=>""Paul C.""}, {:family=>""Warf"", :given=>""Barney""}]"	Introduction: Cyberspace and Geographical Space	article-journal	Geographical Review	1997	1624
Optional	"[{:family=>""Bleecker"", :given=>""Julian""}]"	Urban Crisis: Past	article-journal	Socialist Review	1995	1624
Optional	"[{:family=>""Chan"", :given=>""Anita""}]"	Coding Free Software	article-journal	Anthropological Quarterly	2004	1624
Optional	"[{:family=>""Dodge"", :given=>""Martin""}, {:family=>""Kitchin"", :given=>""Rob""}]"	Mapping Cyberspace			2000	1624
Optional	"[{:family=>""Eglash"", :given=>""Ron""}]"	When Terabyte Makes Right: Social Power and Computing Power	book		2000	1624
Optional	"[{:family=>""Fischer"", :given=>""Michael""}]"	Worlding Cyberspace: Toward a Critical Ethnography in Time	chapter	Critical Anthropology Now	1999	1624
Optional	"[{:family=>""Gajjala"", :given=>""Radhika""}]"	An Interrupted Postcolonial/Feminist Cyberethnography: Complicity and Resistance in the ‘Cyberfield’	article-journal	Feminist Media Studies	2002	1624
Optional	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	Flexible Infections: Computer Viruses	article-journal	Science	2000	1624
Optional	"[{:family=>""Kumar"", :given=>""Amitava""}, {:family=>""Nelson"", :given=>""Alondra""}, {:family=>""Tu"", :given=>""Thuy Linh N.""}, {:family=>""Hines"", :given=>""Alicia Headlam""}]"	Temporary Access: The Indian H-1B Worker in the United States	chapter	TechniColor: Race	2001	1624
Optional	"[{:family=>""Nelson"", :given=>""Diane""}]"	Maya Hackers and the Cyberspatialized Nation-State: Modernity	article-journal	Cultural Anthropology	1996	1624
Optional	"[{:family=>""Sundaram"", :given=>""Ravi""}]"	Recycling Modernity: Pirate Electronic Cultures in India	chapter	Sarai Reader 01: Public Domain	2001	1624
Required	"[{:family=>""Turing"", :given=>""Alan""}]"	Computing Machinery and Intelligence	article-journal	Mind	1950	1624
Optional	"[{:family=>""Agre"", :given=>""Philip""}]"	Computation and Human Experience			2008	1624
Optional	"[{:family=>""Breazeal"", :given=>""Cynthia""}]"	Designing Sociable Robots			2004	1624
Optional	"[{:family=>""Button"", :given=>""Graham""}, {:family=>""Coulter"", :given=>""Jeff""}, {:family=>""Lee"", :given=>""John R.""}, {:family=>""Sharrock"", :given=>""Wes""}]"	Computers			1995	1624
Optional	"[{:family=>""Collins"", :given=>""H.M.""}]"	Artificial Experts: Social Knowledge and Intelligent Machines			1992	1624
Optional	"[{:family=>""Dreyfus"", :given=>""Hubert""}]"	What Computers Still Can’t Do: A Critique of Artificial Reason			1992	1624
Optional	"[{:family=>""Forsythe"", :given=>""Diana""}, {:family=>""Hess"", :given=>""David J.""}]"	Studying Those Who Study Us: An Anthropologist in the World of Artificial Intelligence			2001	1624
Optional	"[{:family=>""Halberstam"", :given=>""Judith""}]"	Automating Gender: Postmodern Feminism in the Age of the Intelligent Machines	article-journal	Feminist Studies	1991	1624
Optional	"[{:family=>""Powers"", :given=>""Richard""}]"	Galatea 2.2: A Novel			2004	1624
Optional	"[{:family=>""Suchman"", :given=>""Lucy""}]"	Feminist STS and the Sciences of the Artificial	chapter	The Handbook of Science and Technology Studies	2007	1624
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	‘Life is a Verb’: Inflections of Artificial Life in Cultural Context	article-journal	Artificial Life	2007	1624
Required	"[{:family=>""Fujimura"", :given=>""Joan""}]"	Postgenomic Futures: Translations Across the Machine-Nature Border in Systems Biology	article-journal	New Genetics & Society	2005	1624
Optional	"[{:family=>""Doyle"", :given=>""Richard""}]"	On Beyond Living: Rhetorical Transformations of the Life Sciences			1997	1624
Optional	"[{:family=>""Franklin"", :given=>""Sarah""}, {:family=>""Lury"", :given=>""C.""}, {:family=>""Stacey"", :given=>""J.""}]"	Life Itself: Global Nature and the Genetic Imaginary	chapter	Global Nature	2000	1624
Optional	"[{:family=>""Hayles"", :given=>""N.Katherine""}]"	Narratives of Artificial Life	chapter	FutureNatural: Nature	1996	1624
Optional	"[{:family=>""Thacker"", :given=>""Eugene""}]"	Biocomputing: Is the Genome a Computer?	chapter	Biomedia	2004	1624
Required	"[{:family=>""Boellstorff"", :given=>""Tom""}]"	Coming of Age in Second Life	article-journal	Chapter	2008	1624
Required	"[{:family=>""Taylor"", :given=>""T.L.""}]"	Play Between Worlds: Exploring Online Gaming Culture	article-journal	introduction	2009	1624
Optional	"[{:family=>""Abbate"", :given=>""Janet""}]"	Inventing the Internet			2000	1624
Optional	"[{:family=>""Bell"", :given=>""David""}]"	An Introduction to Cybercultures			2001	1624
Optional	"[{:family=>""Cherny"", :given=>""Lynn""}, {:family=>""Weise"", :given=>""Elizabeth Reba""}]"	Wired Women: Gender and New Realities in Cyberspace			1996	1624
Optional	"[{:family=>""Dibbell"", :given=>""Julian""}]"	A Rape in Cyberspace (Or TINYSOCIETY			1998	1624
Optional	"[{:family=>""Harcourt"", :given=>""Wendy""}]"	Women@Internet: Creating new Cultures in Cyberspace			1999	1624
Optional	"[{:family=>""Hine"", :given=>""Christine""}]"	The Virtual Objects of Ethnography	article-journal	Virtual Ethnography	2000	1624
Optional	"[{:family=>""Jones"", :given=>""Steven""}]"	Virtual Culture: Identity and Communication in Cybersociety			1997	1624
Optional	"[{:family=>""Kolko"", :given=>""Beth""}, {:family=>""Rodman"", :given=>""Gilbert""}, {:family=>""Nakamura"", :given=>""Lisa""}]"	Race in Cyberspace			1999	1624
Optional	"[{:family=>""Mikula"", :given=>""Maja""}]"	Virtual Landscapes of Memory	article-journal	Information	2003	1624
Optional	"[{:family=>""Munt"", :given=>""Sally""}]"	Technospaces: Inside the New Media			2001	1624
Optional	"[{:family=>""Nakamura"", :given=>""Lisa""}]"	Cybertypes: Race			2002	1624
Optional	"[{:family=>""Nelson"", :given=>""Alondra""}, {:family=>""Tu"", :given=>""Thuy Linh N.""}, {:family=>""Hines"", :given=>""Alicia""}]"	Technicolor: Race			2001	1624
Optional	"[{:family=>""O’Riordan"", :given=>""Kate""}, {:family=>""Phillips"", :given=>""David""}]"	Queer Online: Media Technology & Sexuality			2007	1624
Optional	"[{:family=>""Phillips"", :given=>""David""}]"	Negotiating the Digital Closet: Online Pseudonymity and the Politics of Sexual Identity	article-journal	Information	2002	1624
Optional	"[{:family=>""Shields"", :given=>""Bob""}]"	Cultures of the Internet: Virtual Spaces			1996	1624
Optional	"[{:family=>""Slater"", :given=>""Don""}]"	Social Relationships and Identity			2002	1624
Optional	"[{:family=>""Slater"", :given=>""Don""}]"	Making Things Real: Ethics and Order on the Internet	article-journal	Theory	2002	1624
Optional	"[{:family=>""Smith"", :given=>""Mark""}, {:family=>""Kollock"", :given=>""Peter""}]"	Communities in Cyberspace			1999	1624
Optional	"[{:family=>""Stone"", :given=>""Allucquere Rosanne""}]"	Will the Real Body Please Stand Up? Boundary Stories about Virtual Cultures			1991	1624
Optional	"[{:family=>""Taylor"", :given=>""T.L.""}]"	Play Between Worlds: Exploring Online Gaming Culture			2006	1624
Optional	"[{:family=>""Taylor"", :given=>""T.L.""}]"	Does WoW Change Everything? How a PvP Server	article-journal	Games & Culture	2006	1624
Optional	"[{:family=>""Turkle"", :given=>""Sherry""}]"	Life on the Screen			1997	1624
Optional	"[{:family=>""Webb"", :given=>""Stephen""}]"	Avatarculture: Narrative	article-journal	Information	2001	1624
Optional	"[{:family=>""White"", :given=>""Michele""}]"	Visual Pleasure in Textual Places: Gazing in Multi-user Object-oriented Worlds	article-journal	Information	1999	1624
Optional	"[{:family=>""Wilson"", :given=>""Samuel""}, {:family=>""Peterson"", :given=>""Leighton""}]"	The Anthropology of Online Communities	article-journal	Annual Reviews of Anthropology	2002	1624
Required	"[{:family=>""Sobchack"", :given=>""Vivian""}]"	Beating the Meat/Surviving the Text	article-journal	Body and Society	1995	1624
Optional	"[{:family=>""Allison"", :given=>""Anne""}]"	Cyborg Violence: Bursting Borders and Bodies with Queer Machines	article-journal	Cultural Anthropology	2001	1624
Optional	"[{:family=>""Balsamo"", :given=>""Anne""}]"	Technologies of the Gendered Body: Reading Cyborg Women			1996	1624
Optional	"[{:family=>""Clines"", :given=>""Manfred""}, {:family=>""Kline"", :given=>""Nathan""}]"	Cyborgs and Space	article-journal	Astronautics	1960-09	1624
Optional	"[{:family=>""Davis-Floyd"", :given=>""Robbie""}, {:family=>""Dumit"", :given=>""Joseph""}]"	Cyborg Babies: From Techno-Sex to Techno-Tots			1998	1624
Optional	"[{:family=>""Downey"", :given=>""Gary""}, {:family=>""Dumit"", :given=>""Joe""}, {:family=>""Williams"", :given=>""Sarah""}]"	Cyborg Anthropology	article-journal	Cultural Anthropology	1995	1624
Optional	"[{:family=>""Featherstone"", :given=>""Mike""}, {:family=>""Burrows"", :given=>""Roger""}]"	Cyberspace			1995	1624
Optional	"[{:family=>""Graham"", :given=>""Elaine""}]"	Cyborgs or Goddesses? Becoming Divine in a Cyberfeminist Age	article-journal	Information	1999	1624
Optional	"[{:family=>""Gray"", :given=>""Chris Hables""}]"	The Cyborg Handbook			1995	1624
Optional	"[{:family=>""Haraway"", :given=>""Donna""}]"	Simians			1991	1624
Optional	"[{:family=>""Hayles"", :given=>""N.Katherine""}]"	The Materiality of Informatics	chapter	Chapter 8 in How We Became Posthuman: Virtual Bodies in Cybernetics	1999	1624
Optional	"[{:family=>""Ihde"", :given=>""Don""}]"	Bodies in Technology			2001	1624
Optional	"[{:family=>""Jain"", :given=>""Sarah""}]"	The Prosthetic Imagination: Enabling and Disabling the Prosthesis Trope	article-journal	Science	1999	1624
Optional	"[{:family=>""Kirkup"", :given=>""Gill""}]"	The Gendered Cyborg: A Reader			2000	1624
Optional	"[{:family=>""Lykke"", :given=>""Nina""}, {:family=>""Braidotti"", :given=>""Rosi""}]"	Monsters			1996	1624
Optional	"[{:family=>""Michael"", :given=>""Mike""}]"	These Boots are Made for Walking: Mundane Technology	article-journal	Body and Society	2000	1624
Optional	"[{:family=>""Moore"", :given=>""C.L.""}, {:family=>""Zebrowski"", :given=>""George""}]"	No Woman Born	chapter	Scotia	1975	1624
Optional	"[{:family=>""Piercy"", :given=>""Marge""}]"	He			1993	1624
Optional	"[{:family=>""Stone"", :given=>""Allucquère Rosanne""}]"	The War of Desire and Technology at the Close of the Mechanical Age			1995	1624
Optional	"[{:family=>""Sundén"", :given=>""Jenny""}]"	What Happened to Difference in Cyberspace? The (Re)turn of the She-Cyborg	article-journal	Feminist Media Studies	2001	1624
Optional	"[{:family=>""Wright"", :given=>""Melissa""}]"	Desire and the Prosthetics of Supervision: A Case of Maquiladora Flexibility	article-journal	Cultural Anthropology	2001	1624
Optional	"[{:family=>""Wiener"", :given=>""Norbert""}]"	God and Golem			1966	1624
Required	"[{:family=>""Green"", :given=>""Nicola""}]"	On the Move: Technology	article-journal	The Information Society	2002	1624
Required	"[{:family=>""Ito"", :given=>""Mimi""}, {:family=>""Okabe"", :given=>""Daisuke""}, {:family=>""Anderson"", :given=>""Ken""}]"	Portable Objects in Three Global Cities: The Personalization of Urban Places	chapter	The Reconstruction of Space and Time Through Mobile Communication Practices	2008	1624
Optional	"[{:family=>""Barfield"", :given=>""Woodrow""}, {:family=>""Caudell"", :given=>""Thomas""}]"	Fundamentals of Wearable Computers and Augmented Reality			2001	1624
Optional	"[{:family=>""Brown"", :given=>""B.""}, {:family=>""Green"", :given=>""N.""}, {:family=>""Harper"", :given=>""R.""}]"	Wireless World: Social and Interactional Aspects of the Mobile Age			2001	1624
Optional	"[{:family=>""Bull"", :given=>""Michael""}]"	The World According to Sound: Investigating the World of Walkman Users	article-journal	New Media & Society	2001	1624
Optional	"[{:family=>""Humphreys"", :given=>""Lee""}]"	Cellphones in Public: Social Interactions in a Wireless Era	article-journal	New Media & Society	2005	1624
Optional	"[{:family=>""Ito"", :given=>""Mimi""}, {:family=>""Okabe"", :given=>""Daisuke""}, {:family=>""Personal"", :given=>""Misa Matsuda""}, {:given=>""Portable""}]"	Pedestrian: Mobile Phones in Japanese life			2006	1624
Optional	"[{:family=>""Mann"", :given=>""Steve""}, {:family=>""Niedzviecki"", :given=>""Hal""}]"	Cyborg: Digital Destiny and Human Possibility in the Age of the Wearable Computer			2001	1624
Optional	"[{:family=>""Sheller"", :given=>""Mimi""}, {:family=>""Urry"", :given=>""John""}]"	Mobile Transformations of ‘Public’ and ‘Private’ Life	article-journal	Theory	2003	1624
Optional	"[{:family=>""Viseu"", :given=>""Ana""}]"	Simulation and Augmentation: Issues of Wearable Computers	article-journal	Ethics and Information Technology	2003	1624
Required	"[{:family=>""Newman"", :given=>""Susan""}]"	Here	article-journal	Knowledge and Society	1998	1624
Required	"[{:family=>""Born"", :given=>""Georgina""}]"	Im)materiality and Sociality: The Dynamics of Intellectual Property in a Computer Software Research Culture	article-journal	Social Anthropology	1996	1624
Optional	"[{:family=>""Bucciarelli"", :given=>""Lawrence""}]"	Designing Engineers			1996	1624
Optional	"[{:family=>""Button"", :given=>""Graham""}, {:family=>""Sharrock"", :given=>""Wes""}]"	The Organizational Accountability of Technological Work	article-journal	Social Studies of Science	1998	1624
Optional	"[{:family=>""Downey"", :given=>""Gary""}]"	The Machine in Me			1998	1624
Optional	"[{:family=>""Downey"", :given=>""Gary""}]"	Virtual Webs	article-journal	Technology and Culture	2001	1624
Optional	"[{:family=>""Englebart"", :given=>""Douglas""}]"	A Research Center for Augmenting Human Intellect			1968	1624
Optional	"[{:family=>""Hacker"", :given=>""Sally""}]"	Pleasure			1989	1624
Optional	"[{:family=>""Henderson"", :given=>""Kathryn""}]"	On Line and On Paper: Visual Representations			1998	1624
Optional	"[{:family=>""Kidder"", :given=>""Tracy""}]"	The Soul of a New Machine			2000	1624
Optional	"[{:family=>""Kunda"", :given=>""Gideon""}]"	Engineering Culture			1992	1624
Optional	"[{:family=>""Latour"", :given=>""Bruno""}]"	Aramis			1996	1624
Optional	"[{:family=>""Law"", :given=>""John""}]"	Aircraft Stories: Decentering the Object in Technoscience			2002	1624
Optional	"[{:family=>""Suchman"", :given=>""Lucy""}]"	Affiliative Objects	article-journal	Organization	2005	1624
Optional	"[{:family=>""Suchman"", :given=>""Lucy""}, {:family=>""Trigg"", :given=>""Randall""}, {:family=>""Blomberg"", :given=>""Jeanette""}]"	Working Artefacts: Ethnomethods of the Prototype	article-journal	British Journal of Sociology	2002	1624
Required	"[{:family=>""Ross"", :given=>""Andrew""}]"	Hacking Away at the Counterculture	chapter	Technoculture	1990	1624
Optional	"[{:family=>""Atton"", :given=>""Chris""}]"	An Alternative Internet: Radical Media			2005	1624
Optional	"[{:family=>""Callon"", :given=>""Michel""}]"	The Role of Lay People in the Production and Dissemination of Scientific Knowledge	article-journal	Science	1999	1624
Optional	"[{:family=>""Coleman"", :given=>""Gabriella""}]"	The Political Agnosticism of Free and Open Source Software and the Inadvertent Politics of Contrast	article-journal	Anthropological Quarterly	2004	1624
Optional	"[{:family=>""Hess"", :given=>""David""}, {:family=>""Breyman"", :given=>""Steve""}, {:family=>""Campbell"", :given=>""Nancy""}, {:family=>""Martin"", :given=>""Brian""}]"	Science	chapter	Handbook of Science and Technology Studies	2007	1624
