category	author	title	type	collection	year	course
Required	"[{:family=>""Fletcher"", :given=>""Benjamin J.""}, {:family=>""Brentnall"", :given=>""Stuart J.""}, {:others=>true}]"	Atmospheric Carbon Dioxide Linked with Mesozoic and Early Cenozoic Climate Change	article-journal	Nature Geoscience	2008	1024
Required	"[{:family=>""Geman"", :given=>""S.""}, {:family=>""Geman"", :given=>""D.""}]"	Stochastic Relaxation	article-journal	IEEE Transactions on Pattern Analysis and Machine Intelligence	1984	1024
Required	"[{:family=>""Geman"", :given=>""S.""}, {:given=>""Bienenstock""}, {:others=>true}]"	Neural Networks and the Bias/Variance Dilemma	article-journal	Neural Computation	1992	1024
Required	"[{:family=>""Gregory"", :given=>""Philip C.""}]"	Bayesian Exoplanet Tests of a New Method for MCMC Sampling in Highly Correlated Model Parameter Spaces	article-journal	Monthly Notices of the Royal Astronomical Society	2011	1024
Required	"[{:family=>""Gregory"", :given=>""Philip C.""}]"	Extra-solar Planets via Bayesian Fusion MCMC	chapter	Astrostatistical Challenges for the New Astronomy	2012	1024
Required	"[{:family=>""Hannachi"", :given=>""A.""}]"	Tropospheric Planetary Wave Dynamics and Mixture Modeling: Two Preferred Regimes and a Regime Shift	article-journal	Journal of the Atmospheric Sciences	2007	1024
Required	"[{:family=>""Hansen"", :given=>""Mark H.""}, {:family=>""Yu"", :given=>""Bin""}]"	Model Selection and the Principle of Minimum Description Length	article-journal	Journal of the American Statistical Association	2001	1024
Required	"[{:family=>""Hwang"", :given=>""Jenq-Neng""}, {:family=>""Lay"", :given=>""Shyh-Rong""}, {:others=>true}]"	Nonparametric Multivariate Density Estimation: A Comparative Study	article-journal	IEEE Transactions on Signal Processing	1994	1024
Required	"[{:family=>""Isukapalli"", :given=>""Sastry S.""}]"	Uncertainty Analysis of Transport-Transformation Models				1024
Required	"[{:family=>""Katz"", :given=>""Rick""}]"	Sir Gilbert Walker and a Connection between El Nino and Statistics	article-journal	Statistical Science	2002	1024
Required	"[{:family=>""Katz"", :given=>""R.""}, {:family=>""Zheng"", :given=>""X.""}]"	Mixture Model for Overdispersion of Precipitation	article-journal	Journal of Climate	1999	1024
Required	"[{:family=>""Lorenz"", :given=>""Edward N.""}]"	Deterministic Nonperiodic Flow	article-journal	Journal of Atmospheric Sciences	1963	1024
Required	"[{:family=>""Lorenz"", :given=>""Edward N.""}, {:family=>""Emanuel"", :given=>""Kerry A.""}]"	Optimal Sites for Supplementary Weather Observations: Simulation with a Small Model	article-journal	Journal of the Atmospheric Sciences	1998	1024
Required	"[{:family=>""Martinez"", :given=>""Wendy L.""}, {:family=>""Martinez"", :given=>""Angel R.""}]"	Computational Statistics Handbook with MATLAB			2007	1024
Required	"[{:family=>""Moon"", :given=>""Tood K.""}]"	The Expectation Maximization Algorithm	article-journal	IEEE Signal Processing Magazine	1996-11	1024
Required	"[{:family=>""Neal"", :given=>""Radford M.""}]"	Slice Sampling	report		2000	1024
Required	"[{:family=>""Oh"", :given=>""Songhwai""}, {:family=>""Russell"", :given=>""S.""}, {:others=>true}]"	Markov Chain Monte Carlo Data Association for General Multiple Target Tracking Problems	article-journal	IEEE Conference on Decision and Control	2004	1024
Required	"[{:family=>""Ravela"", :given=>""Sai""}, {:family=>""McLaughlin"", :given=>""Dennis""}]"	Fast Ensemble Smoothing	article-journal	Ocean Dynamics	2007	1024
Required	"[{:family=>""Robertson"", :given=>""I.""}, {:family=>""Lucy"", :given=>""D.""}, {:others=>true}]"	A Kernel-based Bayesian Approach to Climatic Reconstruction	article-journal	The Holocene	1999	1024
Required	"[{:family=>""Schartau"", :given=>""Markus""}, {:family=>""Landry"", :given=>""Michael R.""}, {:others=>true}]"	Density Estimation of Plankton Size Spectra: A Reanalysis of IronEx II Data	article-journal	Journal of Plankton Research	2010	1024
Required	"[{:family=>""Schneider"", :given=>""Tapio""}]"	Analysis of Incomplete Climate Data: Estimation of Mean Values and Covariance Matrices and Imputation of Missing Values	article-journal	Journal of Climate	2001	1024
Required	"[{:family=>""Scott"", :given=>""David W.""}, {:family=>""Sain"", :given=>""Stephan R.""}]"	Multi-dimensional Density Estimation				1024
Required	"[{:family=>""Siy"", :given=>""Peter W.""}]"	Matrix Factorization Techniques for Analysis of Imaging Mass Spectrometry Data			2008	1024
Required	"[{:family=>""Smerdon"", :given=>""Jason E.""}, {:family=>""Kaplan"", :given=>""Alexey""}, {:others=>true}]"	Companion Paper: On the Origin of the Standardization Sensitivity in RegEM Climate Field Reconstructions	article-journal	Journal of Climate	2008	1024
Required	"[{:family=>""Smyth"", :given=>""Padhraic""}, {:family=>""Ide"", :given=>""Kayo""}, {:others=>true}]"	Multiple Regimes in Northern Hemisphere Height Fields via MixtureModel Clustering	article-journal	Journal of the Atmospheric Sciences	1999	1024
Required	"[{:family=>""Stauffer"", :given=>""C.""}, {:family=>""Grimson"", :given=>""W.E.L.""}]"	Adaptive Background Mixture Models for Real-time Tracking	paper-conference	IEEE Computer Society Conference on Computer Vision and Pattern Recognition	1999	1024
Required	"[{:family=>""Tatang"", :given=>""Menner A.""}, {:family=>""Pan"", :given=>""Wenwei""}, {:others=>true}]"	An Efficient Method for Parametric Uncertainty Analysis of Numerical Geophysical Models	article-journal	Journal of Geophysical Research	1997	1024
Required	"[{:family=>""Tomassini"", :given=>""Lorenzo""}, {:family=>""Reichert"", :given=>""Peter""}, {:others=>true}]"	Robust Bayesian Uncertainty Analysis of Climate System Properties Using Markov Chain Monte Carlo Methods	article-journal	Journal of Climate	2007	1024
Required	"[{:family=>""Wainer"", :given=>""Howard""}]"	Picturing the Uncertain World: How to Understand			2009	1024
Required	"[{:family=>""Ward"", :given=>""Darren B.""}]"	Particle Filtering Algorithms for Tracking an Acoustic Source in a Reverberant Environment	article-journal	IEEE Transactions on Speech and Audio Processing	2003	1024
Required	"[{:family=>""Weinberg"", :given=>""M.""}]"	Computational Statistics using the Bayes Inference Engine	chapter	Monthly Notices of the Royal Astronomical Society	2012	1024
Required	"[{:family=>""Willcox"", :given=>""K.""}, {:family=>""Peraire"", :given=>""J.""}]"	Balanced Model Reduction via the Proper Orthogonal Decomposition	article-journal	AIAA Journal	2002	1024
Required	"[{:family=>""Xiu"", :given=>""Dongbin""}, {:family=>""Karniadakis"", :given=>""George Em""}]"	The Wiener-Askey Polynomial Chaos for Stochastic Differential Equations				1024
Required	"[{:family=>""Yang"", :given=>""Allen Y.""}, {:family=>""Ganesh"", :given=>""Arvind""}, {:others=>true}]"	A Review of Fast l1-Minimization Algorithms for Robust Face Recognition			2010	1024
Required	"[{:family=>""Zucchini"", :given=>""Walter""}]"	An Introduction to Model Selection	article-journal	Journal of Mathematical Psychology	2000	1024
Optional	"[{:literal=>""Bryson, Jr. Arthur E. and Yu-Chi Ho.""}]"	Applied Optimal Control: Optimization			1975	1024
Optional	"[{:family=>""Gelb"", :given=>""Arthur""}]"	Applied Optimal Estimation			1974	1024
Optional	"[{:family=>""Gelman"", :given=>""A.""}, {:family=>""Carlin"", :given=>""J.""}, {:others=>true}]"	Bayesian Data Analysis			2003	1024
Optional	"[{:family=>""Martinez"", :given=>""W.L.""}, {:family=>""Martinez"", :given=>""A.R.""}]"	Computational Statistics Handbook with MATLAB			2007	1024
Optional	"[{:family=>""Papoulis"", :given=>""A.""}]"	Probability			2002	1024
Optional	"[{:family=>""Silverman"", :given=>""B.W.""}]"	Density Estimation for Statistics and Data Analysis			1986	1024
Optional	"[{:family=>""Perloff"", :given=>""Jeffrey M.Microeconomics""}]"				2012	1025
Required	"[{:family=>""Barro"", :given=>""Robert""}]"	Intermediate Macroeconomics			2010	1031
Required	"[{:family=>""Solow"", :given=>""Robert M.""}]"	A Contribution to the Theory of Economic Growth	article-journal	The Quarterly Journal of Economics	1956	1031
Required	"[{:family=>""Mankiw"", :given=>""N.Gregory""}, {:family=>""Romer"", :given=>""David""}, {:others=>true}]"	A Contribution to the Empirics of Economic Growth	article-journal	The Quarterly Journal of Economic Growth	1992	1031
Required	"[{:family=>""Hall"", :given=>""Robert E.""}]"	Stochastic Implications of the Life Cycle-Permanent Income Hypothesis: Theory and Evidence	article-journal	Journal of Political Economy	1978	1031
Required	"[{:literal=>""Lucas Jr., Robert E.""}]"	Making a Miracle	article-journal	Econometrica	1993	1031
Required	"[{:family=>""Barro"", :given=>""Robert J.""}]"	Are Government Bonds Net Wealth?	article-journal	Journal of Political Economy	1974	1031
Required	"[{:family=>""Diamond"", :given=>""Peter""}]"	National Debt in a Neoclassical Growth Model	article-journal	American Economic Review	1965	1031
Required	"[{:family=>""Meltzer"", :given=>""Allan H.""}, {:family=>""Richard"", :given=>""Scott F.""}]"	A Rational Theory of the Size of Government	article-journal	Journal of Political Economy	1981	1031
Required	"[{:family=>""Alesina"", :given=>""Alberto""}, {:family=>""Angeletos"", :given=>""George-Marios""}]"	Fairness and Redistribution	article-journal	The American Economic Review	2005	1031
Required	"[{:family=>""Barro"", :given=>""Robert J.""}, {:family=>""Gordon"", :given=>""David B.""}]"	Rules	article-journal	Journal of Monetary Economics	1983	1031
Required	"[{:family=>""Calvo"", :given=>""Guillermo""}]"	Servicing the Public Debt: The Role of Expectations	article-journal	The American Economic Review	1988	1031
Required	"[{:family=>""Diamond"", :given=>""Douglas W.""}, {:family=>""Dybvig"", :given=>""Philip H.""}]"	Bank Runs	article-journal	Journal of Political Economy	1983	1031
Required	"[{:family=>""Wunsch"", :given=>""Carl""}]"	Discrete Inverse and State Estimation Problems: With Geophysical Fluid Applications			2006	1019
Required	"[{:family=>""Wunsch"", :given=>""Carl""}]"	The Ocean Circulation Inverse Problem			1996	1019
Required	"[{:family=>""Priestley"", :given=>""M.B.""}]"	Spectral Analysis and Time Series			1981	1019
Optional	"[{:family=>""Menke"", :given=>""William""}]"	Geophysical Data Analysis: Discrete Inverse Theory			1989	1019
Optional	"[{:family=>""Daley"", :given=>""Roger""}]"	Atmospheric Data Analysis			1991	1019
Optional	"[{:family=>""Bracewell"", :given=>""R.N.""}]"	The Fourier Transform and its Applications			1999	1019
Optional	"[{:family=>""Percival"", :given=>""D.B.""}, {:family=>""Walden"", :given=>""A.T.""}]"	Spectral Analysis for Physical Applications: Multitaper and Conventional Univariate Techniques			1993	1019
Required	"[{:family=>""Blanchard"", :given=>""Olivier""}]"	Macroeconomics			2003	1027
Required	"[{:family=>""Romer"", :given=>""David""}]"	Advanced Macroeconomics			2001	1033
Required	"[{:family=>""Solow"", :given=>""R.M.""}]"	A Contribution to the Theory of Economic Growth	article-journal	Quarterly Journal of Economics	1956	1033
Required	"[{:family=>""Mankiw"", :given=>""N.G.""}, {:family=>""Romer"", :given=>""D.""}, {:family=>""Weil"", :given=>""D.""}]"	A Contribution to the Empirics of Economic Growth	article-journal	Quarterly Journal of Economics	1992	1033
Required	"[{:family=>""Barro"", :given=>""R.J.""}]"	Are Government Bonds Net Wealth?	article-journal	Journal of Political Economy	1974	1033
Required	"[{:family=>""Diamond"", :given=>""P.""}]"	National Debt in a Neoclassical Growth Model	article-journal	American Economic Review	1965	1033
Required	"[{:family=>""Barro"", :given=>""R.J.""}]"	On the Determination of the Public Debt	article-journal	Journal of Political Economy	1979	1033
Required	"[{:family=>""Romer"", :given=>""D.Advanced Macroeconomics""}]"				2001	1033
Required	"[{:family=>""Romer"", :given=>""P.M.""}]"	Increasing Returns and Long-Run Growth	article-journal	Journal of Political Economy	1986	1033
Required	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	On the Mechanics of Economic Development	article-journal	Journal of Monetary Economics	1988	1033
Required	"[{:family=>""Romer"", :given=>""P.M.""}]"	Endogenous Technological Change	article-journal	Journal of Political Economy	1990	1033
Required	"[{:family=>""Kydland"", :given=>""F.""}, {:family=>""Prescott"", :given=>""E.C.""}]"	Time to Build and Aggregate Fluctuations	article-journal	Econometrica	1982	1033
Required	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	An Equilibrium Model of the Business Cycle	article-journal	Journal of Political Economy	1975	1033
Required	"[{:family=>""Mankiw"", :given=>""N.G.""}]"	Small Menu Costs and Large Business Cycles: A Macroeconomic Model of Monopoly	article-journal	Quarterly Journal of Economics	1985	1033
Required	"[{:family=>""Obstfeld"", :given=>""M.""}]"	Risk-Taking	article-journal	American Economic Review	1994	1033
Required	"[{:family=>""Bernanke"", :given=>""B.""}, {:family=>""Gertler"", :given=>""M.""}]"	Agency Costs	article-journal	American Economic Review	1989	1033
Required	"[{:family=>""Romer"", :given=>""D.Advanced Macroeconomics""}]"		chapter	and 10. ISBN	2001	1033
Required	"[{:family=>""Shapiro"", :given=>""C.""}, {:family=>""Stiglitz"", :given=>""J.""}]"	Equilibrium Unemployment as a Worker Discipline Device	article-journal	American Economic Review	1984	1033
Optional	"[{:family=>""Barro"", :given=>""R.J.""}, {:family=>""Sala-i-Martin"", :given=>""X.""}]"	Economic Growth			1995	1033
Optional	"[{:family=>""Blanchard"", :given=>""O.""}, {:family=>""Fischer"", :given=>""S.""}]"	Lectures on Macroeconomics			1989	1033
Optional	"[{:family=>""Blanchard"", :given=>""O.""}]"	Debt	article-journal	Journal of Political Economy	1985	1033
Optional	"[{:family=>""Barro"", :given=>""R.""}]"	Ramsey Meets Laibson in the Neoclassical Growth Model	article-journal	Quarterly Journal of Economics	1999	1033
Optional	"[{:family=>""Laibson"", :given=>""D.""}]"	Golden Eggs and Hyperbolic Discounting	article-journal	Quarterly Journal of Economics	1997	1033
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	Asset Prices in an Exchange Economy	article-journal	Econometrica	1978	1033
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	Making a Miracle	article-journal	Econometrica	1993	1033
Optional	"[{:family=>""Aghion"", :given=>""P.""}, {:family=>""Howitt"", :given=>""P.""}]"	A Model of Growth Through Creative Destruction	article-journal	Econometrica	1992	1033
Optional	"[{:family=>""Barro"", :given=>""R.Macroeconomics Chap""}]"	9			1998	1033
Optional	"[{:family=>""Prescott"", :given=>""E.C.""}]"	Theory Ahead of Business Cycle Measurement	article-journal	Quarterly Review	1986	1033
Optional	"[{:family=>""Lucas"", :given=>""R.E."", :suffix=>""Jr""}]"	Models of Business Cycles	book		1987	1033
Optional	"[{:family=>""Blanchard"", :given=>""O.""}]"	Why Does Money Affect Output? A Survey	chapter	Handbook of Monetary Economics	1990	1033
Optional	"[{:family=>""Calvo"", :given=>""G.""}]"	Staggered Prices in a Utility-Maximizing Framework	article-journal	Journal of Monetary Economics	1983	1033
Optional	"[{:family=>""Greenwood"", :given=>""J.""}, {:family=>""Jovanovic"", :given=>""B.""}]"	Financial Development	article-journal	Journal of Political Economy	1990	1033
Optional	"[{:family=>""Banarjee"", :given=>""A.""}, {:family=>""Newman"", :given=>""A.""}]"	Occupational Choice in the Process of Development	article-journal	Journal of Political Economy	1993	1033
Optional	"[{:family=>""Diamond"", :given=>""P.""}]"	Aggregate Demand Management in Search Equilibrium	article-journal	Journal of Political Economy	1982	1033
Optional	"[{:family=>""Hall"", :given=>""R.E.""}]"	Stochastic Implications of the Life Cycle-Permanent Income Hypothesis: Theory and Evidence	article-journal	Journal of Political Economy	1978	1033
Required	"[{:family=>""Romer"", :given=>""David""}]"	Advanced Macroeconomics			2001	1032
Required	"[{:family=>""Solow"", :given=>""Robert M.""}]"	Technical Change and the Aggregated Production Function	article-journal	Review of Economics and Statistics	1957	1032
Required	"[{:family=>""Mankiw"", :given=>""N.Gregory""}, {:family=>""Romer"", :given=>""David""}, {:family=>""Weil"", :given=>""David N.""}]"	A Contribution to the Empirics of Economic Growth	article-journal	Quarterly Journal of Economics	1992-05	1032
Required	"[{:family=>""Romer"", :given=>""Paul M.""}]"	Endogenous Technological Change	article-journal	Journal of Political Economy	1990	1032
Required	"[{:family=>""Dixit"", :given=>""Avinish""}]"	Optimization in Economic Theory	book		1990	1032
Required	"[{:family=>""Dorfman"", :given=>""Robert""}]"	An Economic Interpretation of Optimal Control Theory	article-journal	American Economic Review	1969-12	1032
Required	"[{:family=>""Blanchard"", :given=>""Olivier J.""}, {:family=>""Fischer"", :given=>""Stanley""}]"	Lectures on Macroeconomics	book		1989	1032
Required	"[{:family=>""Ramsey"", :given=>""F.P.""}]"	A Mathematical Theory of Saving	article-journal	Economic Journal	1928-12	1032
Required	"[{:family=>""Barro"", :given=>""Robert J.""}]"	Are Government Bonds Net Wealth?	article-journal	Journal of Political Economy	November/December 1974	1032
Required	"[{:family=>""Chirinko"", :given=>""Robert S.""}, {:family=>""Schaller"", :given=>""Huntley""}]"	Business Fixed Investment and ‘Bubbles’: The Japanese Case	article-journal	The American Economic Review	2001	1032
Required	"[{:family=>""Jorgenson"", :given=>""Dale""}, {:family=>""Hall"", :given=>""Robert""}]"	Tax Policy and Investment Behavior	article-journal	American Economic Review	1967-06	1032
Required	"[{:family=>""Summers"", :given=>""Lawrence""}]"	Taxation and Corporate Investment: A q-Theory Approach	article-journal	Brookings Papers on Economic Activity	1981	1032
