category	reading	course
Optional	Iooss, Gerard, and Daniel D. Joseph. Elementary Stability and Bifurcation Theory. New York, NY: Springer, 2004. ISBN: 9780387970684.	88
Optional	Whitham, G. B. Linear and Nonlinear Waves. New York, NY: John Wiley & Sons, 2006. ISBN: 9780471359425.	88
Optional	Craik, Alex D. D. Wave Interactions and Fluid Flows. Cambridge, UK: Cambridge University Press, 1999. ISBN: 9780521368292.	88
Optional	Drazin, P. G. Nonlinear Systems. Cambridge, UK: Cambridge University Press, 1992. ISBN: 9780521404891.	88
Optional	Newell, Alan C. Solitons in Mathematics and Physics. Philadelphia, PA: Society for Industrial and Applied Mathematics, 1987. ISBN: 9780898711967.	88
Optional	Dauxois, Thierry, and Michel Peyrard. Physics of Solitons. Cambridge, UK: Cambridge University Press, 2006. ISBN: 9780521854214.	88
Required	Hirth, John Price, and Jens Lothe. Theory of Dislocations. Melbourne, FL: Krieger, 1991, pp. 29-57.	63
Required	Zhou, Min. “A New Look at the Atomic Level Virial Stress: On Continuum-Molecular System Equivalence.” Proc R Soc Lond A 459 (2003): 2347-2392.	63
Required	Zimmerman, J. A., E. B. Webb III, J. J. Hoyt, R. E. Jones, P. A. Klein, and D. J. Bammann. “Calculation of Stress in Atomistic Simulation.” Modelling Simul Mater Sci Eng 12 (2004): S319-S332.	63
Required	Gouldstone, Andrew, Krystyn Van Vliet, and Subra Suresh. “Simulation of a Defect Nucleation in a Crystal.” Nature 411 (2001): 656.	63
Required	Suresh, Subra. Fatigue of Materials. Cambridge, UK: Cambridge University Press, 1991, pp. 283-302.	63
Required	Rice, James R. “Dislocation Nucleation from a Crack Tip: An Analysis Based on the Peierls Concept.” J Mech Phys Solids 40 (1992): 239-271.	63
Required	Daw, Murray S., and M. I. Baskes. “Embedded-atom Method: Derivation and Application to Impurities, Surfaces, and Other Defects in Metals.” Phys Rev B 29 (1984): 6443-6453.	63
Required	Foiles, S. M., M. I. Baskes, and M. S. Daw. “Embedded-Atom-Method Functions for the Fcc Metals Cu, Ag, Nu, Ni, Pd, Pt, and Their Alloys.” Phys Rev B 33 (1986): 7983-7991.	63
Required	Buehler, Markus J., and Huajian Gao. “Ultra-Large Scale Simulations of Dynamic Materials Failure.” Chapter 14 in Handbook of Theoretical and Computational Nanotechnology. Edited by Michael Rieth and Wolfram Schommers. Stevenson Ranch, CA: American Scientific Publishers, 2005. ISBN: 158883042X.	63
Required	Buehler, Markus J., Alexander Hartmaier, Mark A. Duchaineau, Farid F. Abraham, Huajian Gao. “The Dynamical Complexity of Work-hardening: A Large-scale Molecular Dynamics Simulation.” Acta Mech Sinica 21 (2005): 103-111.	63
Required	Buehler, Markus J., Farid F. Abraham, and Huajian Gao. “Stress and Energy Flow Field Near a Rapidly Propagating Mode I Crack.” In Multiscale Modelling and Simulation. Edited by T. Barth et al. Berlin, Germany: Springer Verlag, 2004, pp. 143-156.	63
Required	Boal, David. Mechanics of the Cell. Cambridge, UK: Cambridge University Press, 2002, chapters 1, 2, 6, and 7. ISBN: 0521796814.	63
Required	Bao, G., and Subra Suresh. “Cell and Molecular Mechanics of Biological Materials.” Nature Materials 2 (2003): 715-725.	63
Required	Buehler, Markus J. “Large-Scale Hierarchical Molecular Modeling of Nanostructured Biological Materials.” Journal of Computational and Theoretical Nanoscience 3 (2006): 603-623.	63
Required	Mayo, Stephen L., Barry D. Olafson and William A. Goddard III. “DREIDING: A Generic Force Field for Molecular Simulations.” J Phys Chem 94 (1990): 8897-8909.	63
Required	Wang, Wei, Oreola Donini, Carolina M. Reyes, Peter A. Kollman. “Biomolecular Simulations: Recent Developments in Force Fields, Simulations of Enzyme Catalysis, Protein-Ligand, Protein-Protein, and Protein-Nucleic Acid Noncovalent Interactions.” Ann Rev Biophys Biomol Struct 30 (2001): 211-243.	63
Required	Karplus, Martin and J. Andrew McCammon. “Molecular Dynamics Simulations of Biomolecules.” Nature Structural Biology 9 (2002): 646-652.	63
Required	Buehler, M. J., H. Yao, B. Ji, and H. Gao. “Cracking and Adhesion at Small Scales: Atomistic and Continuum Studies of Flaw Tolerant Nanostructures.” Modelling and Simulation in Materials Science and Engineering 14 (2006): 799-816.	63
Required	Miller, Ronald E. and E. B. Tadmor. “The Quasicontinuum Method: Overview, Applications and Current Directions.” Journal of Computer-Aided Materials Design 9 (2002): 203-239.	63
Required	Knap, J. and M. Ortiz. “An analysis of the quasicontinuum method.” Journal of the Mechanics and Physics of Solids 49 (2001): 1899-1923.	63
Required	Heino, P., H. Häkkinen and K. Kaski. “Molecular-dynamics Study of Mechanical Properties of Copper.” Europhys Lett 41 (1998): 273-278.	63
Required	Komanduri, R., N. Chandrasekaran, and L. M. Raff. “Molecular Dynamics (MD) Simulation of Uniaxial Tension of Some Single-Crystal Cubic Metals at Nanolevel.” International Journal of Mechanical Sciences 43 (2001): 2237-2260.	63
Required	Cleri, Fabrizio, Sidney Yip, Dieter Wolf, and Simon R. Phillpot. “Atomic-Scale Mechanism of Crack-Tip Plasticity: Dislocation Nucleation and Crack-Tip Shielding.” Phys Rev Lett 79 (1997): 1309-1312.	63
Required	Mishin, Y. “Structural Stability and Lattice Defects in Copper: Ab Initio, Tight-Binding, and Embedded-Atom Calculations.” Phys Rev B 63 (2001): 1-16.	63
Required	Buehler, Markus J., Jef Dodson, Adri C. T. van Duin, Peter Meulbroek, William A. Goddard III. “The Computational Materials Design Facility (CMDF): A Powerful Framework for Multi-paradigm Multi-scale Simulations.” Mater Res Soc Symp Proc 894 (2006): 0894-LL03-03.1-03.6.	63
Required	Kalpakjian, S. Manufacturing Engineering and Technology. 4th ed. Upper Saddle River, NJ: Prentice Hall, 2000. ISBN: 9780201361315.	77
Optional	Benhabib, B. and Marcel Dekker. Manufacturing: Design, Production, Automation and Integration. New York, NY: Gordon and Breach Science Publishers, 2003. ISBN: 9780824742737.	77
Required	Shoup, Donald. The High Cost of Free Parking. Chicago, IL: Planners Press, 2005. ISBN: 9781884829987.	61
Required	Groll, Stephanie. “Reviving Upside-Down Architecture: Using a Historically Transitional Form of Parking to Reduce the Impact of Cars in Mixed-Use Commercial Areas.” MIT Thesis, Department of Urban Studies and Planning, 2006.	61
Required	Richardson, Heather. “The Parking Policy and Smart Growth Disconnect: Obstacles to Establishing and Implementing Smart Growth Parking Policy.” MIT Thesis, Department of Urban Studies and Planning, 2005.	61
Optional	Slocum, Alex. Fundamentals of Design.	75
Optional	Blanco, Ernesto E., et al. “Design Handbook: Engineering Drawing and Sketching.”	75
Optional	Burns, Scott A. “Modifying a Hitec HS-311 Servo Motor for Continuous Rotation by Radio Control.”	75
Optional	Domenico, Patrick A., and Franklin W. Schwartz. Physical and Chemical Hydrogeology. New York, NY: John Wiley & Sons Inc., 1998. ISBN: 0471597627.	49
Optional	Freeze, Alan R., and John A. Cherry. Groundwater. Englewood Cliffs, NJ: Prentice Hall, 1979. ISBN: 0133653129.	49
Optional	Marsily, Ghislain De. Quantitative Hydrogeology: Groundwater Hydrology for Engineers. Orlando, FL: Academic Press, 1986. ISBN: 0122089162.	49
Optional	Bear, Jacob. Dynamics of Fluids in Porous Media. New York, NY: Dover Publications, 1988. ISBN: 0486656756.	49
Optional	Bear, Jacob. Hydraulics of Groundwater. New York, NY: McGraw-Hill College, 1980. ISBN: 0070041709.	49
Optional	Sahimi, Muhammad. Flow and Transport in Porous Media and Fractured Rock. Weinheim, Germany: Wiley-VCH Verlag GmbH, 1995. ISBN: 3527292608.	49
Optional	Fetter, C. W. Contaminant Hydrogeology. 2nd ed. Upper Saddle, NJ: Prentice Hall, 1998. ISBN: 0137512155.	49
Optional	Todd, David Keith. Groundwater Hydrology. New York, NY: John Wiley & Sons Inc., 1980. ISBN: 047187616X.	49
Optional	Hillel, Daniel. Fundamentals of Soil Physics. New York, NY: Academic Press, 1980. ISBN: 0123485606.	49
Required	Devor, R. E., T. Chang, and J. W. Sutherland. Statistical Quality Design and Control. New York, NY: Macmillan, 1992. ISBN: 9780023291807.	148
Required	Kalpakjian, S. Manufacturing Processes for Engineering Materials. 3rd ed. Menlo Park, CA: Addison Wesley, 1996. ISBN: 9780201823707.	148
Required	Hogg, R. V., and J. Ledotter. Engineering Statistics. New York, NY: Macmillan, 1987. ISBN: 9780023557903.	148
Required	Bendat, J. S., and A. G. Piersol. Random Data. 2nd ed. New York, NY: Wiley Interscience, 2000. ISBN: 9780471317333.	148
Required	Ogata, Katsuhiko. Modern Control Engineering. 3rd ed. Upper Saddle River, NJ: Prentice Hall, 1996. ISBN: 9780132273077.	148
Required	Friedland, B. Control System Design. New York, NY: McGraw Hill, 1985. ISBN: 9780070224414.	148
Required	Boning, Duane S., et al. “A General Semiconductor Process Modeling Framework.” IEEE Transactions on Semiconductor Manufacturing 5 (November 1992): 266-280.	148
Required	Ciplickas, Dennis J., et al. “Predictive Yield Modeling of VLSIC’s.” IEEE 5th International Workshop on Statistical Metrology (June 2000): 28-37.	148
Required	Stapper, Charles H., and Raymond J. Rosner. “Integrated Circuit Yield Management and Yield Analysis: Development and Implementation.” IEEE Transactions on Semiconductor Manufacturing 8 (May 1995): 95-102.	148
Required	Drain, Davis. “Variance Components and Process Sampling Design.” Chapter 3 in Statistical Methods for Industrial Process Control. New York, NY: Chapman & Hall, 1996. ISBN: 9780412085116.	148
Required	Rzepniewski, Adam K., et al. “Cycle-to-Cycle Control of Multivariable Manufacturing Processes with Process Model Uncertainty.” ASME International Mechanical Engineering Congress and Exposition (2004): IMECE2004-61783.	148
Required	Hardt, D. E., and Tsz-Sin Siu. “Cycle to Cycle Manufacturing Process Control.” SMA, 2002.	148
Required	Guo, Ruey-Shan, and Emanuel Sachs. “Modeling, Optimization, and Control of Spatial Uniformity in Manufacturing Processes.” IEEE Transactions on Semiconductor Manufacturing 6 (February 1993): 41-57.	148
Required	Davis, Joseph C., et al. “A Robust Metric for Measuring Within-Wafer Uniformity.” IEEE Transactions on Components, Packaging, and Manufacturing Technology C 19 (October 1996): 283-289.	148
Required	Mozumder, Purnendu K., and Lee M. Loewenstein. “Method for Semiconductor Process Optimization Using Functional Representations of Spatial Variations and Selectivity.” IEEE Transactions on Components, Hybrids, and Manufacturing Technology 15 (June 1992): 311-316.	148
Required	Sahai, H., and M. Ageel. The Analysis of Variance. Boston, MA: Birkhauser, 2000, pp. 15-17. ISBN: 9780817640125.	148
Required	Walker, H. M. “Degrees of Freedom.” Journal of Educational Psychology 31 (1940): 253-269.	148
Required	Larsson, Lars and Rolf E. Eliasson. Principles of Yacht Design New York, NY: McGraw-Hill, 2000. ASIN: B000OG021W.	160
Required	Kerwin, Justin E. Ocean Engineering Hydrostatics. Set of printed notes from the MIT Department of Ocean Engineering. September 1991.	160
Optional	Ashcroft, Neil W., and N. David Mermin. Solid State Physics. Cengage Learning, 1976. ISBN: 9780030839931.	174
Optional	Griffiths, David J. Introduction to Quantum Mechanics. 2nd ed. Pearson Prentice Hall, 2004. ISBN: 9780131118928.	174
Optional	Hagelstein, Peter L., Stephen D. Senturia, and Terry P. Orlando. Introductory Applied Quantum and Statistical Mechanics. Wiley-Interscience, 2004. ISBN: 9780471202769.	174
Optional	Kittel, Charles. Introduction to Solid State Physics. 8th ed. Wiley, 2004. ISBN: 9780471415268.	174
Optional	O’Handley, Robert C. Modern Magnetic Materials: Principles and Applications. Wiley-Interscience, 1999. ISBN: 9780471155669.	174
Optional	Pierret, Robert F. Semiconductor Fundamentals: Volume I. 2nd ed. Prentice Hall, 1988. ISBN: 9780201122954.	174
Optional	Saleh, Bahaa E. A., and Malvin Carl Teich. Fundamentals of Photonics. 2nd ed. Wiley-Interscience, 2007. ISBN: 9780471358329.	174
Required	3.032 Course Reader, Mechanical Behavior of Materials	175
Optional	Hosford, W. F. Mechanical Behavior of Materials. New York, NY: Cambridge University Press, 2005. ISBN: 9780521846707.	175
Required	Hibbeler, R. C. Mechanics of Materials. 6th ed. Upper Saddle River, NJ: Prentice Hall, 2004. ISBN: 9780131913455.	175
Required	Bedford, A., and K. M. Liechti. Mechanics of Materials. Upper Saddle River, NJ: Prentice Hall, 2000. ISBN: 9780201895520.	175
Required	Nye, J. F. Physical Properties of Crystals. Oxford, England: Clarendon Press, 1985. ISBN: 9780198511656.	175
Required	Meyers, M. A., and K. K. Chawla. Mechanical Behavior of Materials. Upper Saddle River, NJ: Prentice Hall, 1998. ISBN: 9780132628174.	175
Required	Hosford, W. F. Mechanical Behavior of Materials. New York, NY: Cambridge University Press, 2005. ISBN: 9780521846707.	175
Required	Ashby, M. F., and D. R. H. Jones. Engineering Materials 1. 2nd ed. Boston, MA: Butterworth-Heinemann, 1996. ISBN: 9780750630818.Av	175
Required	Callister, W. D. Fundamentals of Materials Science and Engineering. 2nd ed. New York, NY: Webster’s New World, 2004. ISBN: 9780471470144.	175
Required	Beer, F. P., and E. R. Johnson. Mechanics of Materials. New York, NY: McGraw-Hill, 1981. ISBN: 9780070042841.	175
Required	Tempelmeier, Horst, and Heinrich Kuhn. Flexible Manufacturing Systems: Decision Support for Design and Operation. New York, NY: Wiley-Interscience, 1993. ISBN: 9780471307211.	149
Required	Papadopoulos, H. T., C. Heavey, and J. Browne. Queueing Theory in Manufacturing Systems Analysis and Design. New York, NY: Chapman and Hall, 1993. ISBN: 9780412387203.	149
Required	Askin, Ronald G., and Charles R. Standridge. Modeling and Analysis of Manufacturing Systems. New York, NY: Wiley, 1993. ISBN: 9780471514183.	149
Required	Buzacott, John A., and J. George Shanthikumar. Stochastic Models of Manufacturing Systems. Englewood Cliffs, NJ: Prentice Hall, 1993. ISBN: 9780138475673.	149
Required	Altiok, Tayfur. Performance Analysis of Manufacturing Systems. New York, NY: Springer, 1997. ISBN: 9780387947730.	149
Required	Hopp, Wallace J., and Mark Spearman. Factory Physics: Foundations of Manufacturing Management. 2nd ed. Boston, MA: McGraw-Hill/Irwin, 2000. ISBN: 9780256247954.	149
Required	Goldratt, Eliyahu M., and Jeff Cox. The Goal: A Process of Ongoing Improvement. 3rd ed. Great Barrington, MA: North River Press, 2004. ISBN: 9780884271789.	149
Required	Li, Jingshan, and Semyon M. Meerkov. Production Systems Engineering. New York, NY: Springer, 2009. ISBN: 9780387755786.	149
Required	Drake, Alvin W. Fundamentals of Applied Probability Theory. New York, NY: McGraw-Hill, 1967. ISBN: 9780070178151.	149
Required	Feller, William. An Introduction to Probability Theory and its Applications (Volumes I and II). New York, NY: Wiley, 1968. ISBN: 9780471257080.	149
Required	Ross, S. M. Introduction to Probability and Statistics for Engineers and Scientists. New York, NY: Wiley-Interscience, 1987. ISBN: 9780471817529.	149
Required	Hillier, F. S., and G. J. Lieberman. Introduction to Stochastic Models in Operations Research. New York, NY: McGraw-Hill, 1990. ISBN: 9780079097668.	149
Required	Papoulis, Athanasios. Probability & Statistics. Englewood Cliffs, NJ: Prentice-Hall, 1990. ISBN: 9780137116980.	149
Required	Kleinrock, Leonard. Queueing Systems, Volume 1: Theory. New York, NY: Wiley-Interscience, 1975. ISBN: 9780471491101.	149
Required	Chen, Hong, and David D. Yao. Fundamentals of Queueing Networks: Performance, Asymptotics, and Optimization. New York, NY: Springer-Verlag, 2001. ISBN: 9781441928962.	149
Required	Luenberger, David G. Introduction to Linear and Nonlinear Programming. Reading, MA: Addison-Wesley, 1973. ISBN: 9780201043471.	149
